/I0/pga_amp_vin X,/I0/pga_amp_vin Y
0,0
1.232270093499527e-10,0.0002256437810823096
1.73419176268837e-10,0.0003401116502988231
2.738035101066056e-10,0.0006176846653858305
3.98548757298352e-10,0.001056050233760787
5.729296143827775e-10,0.001817660982408299
7.234505022461798e-10,0.002591514029507294
8.731269350694518e-10,0.00344785709901054
1.035998330485347e-09,0.004459181566822095
1.215543701087928e-09,0.005651754782690522
1.419273426938633e-09,0.007084456964042161
1.652761205077994e-09,0.008809530986179004
1.921928776715905e-09,0.01088553598844083
2.233057736212891e-09,0.01337688118448772
2.58322147430903e-09,0.01627339366311553
2.980334154465375e-09,0.01965204284067701
3.435707232019695e-09,0.02362436261569252
3.964248597847573e-09,0.0283413752681696
4.586261792373088e-09,0.03401319438400168
5.313504037268137e-09,0.04078261599147021
6.135382195133047e-09,0.04858401968929177
7.053036947916056e-09,0.05745454738589421
8.013178326386068e-09,0.06688483998922228
8.998784698140074e-09,0.07668457018785287
1.004895324276003e-08,0.08721770675057137
1.119807282585045e-08,0.09880525699061067
1.247455190269396e-08,0.1116947078420946
1.390347063177145e-08,0.1260628392655058
1.525849668920866e-08,0.1395415799584145
1.639297790622786e-08,0.1506521736136037
1.73753140906116e-08,0.1601010599596042
1.825727935739575e-08,0.168420718463274
1.908207288434702e-08,0.1760399822395164
1.985581851045448e-08,0.1830249066382037
2.05919555178868e-08,0.1894928269231543
2.131038335767817e-08,0.1955857863991366
2.199012051927429e-08,0.2010790648548129
2.254296313572294e-08,0.2052963033536136
2.307704776264228e-08,0.2091092023902802
2.36925463087042e-08,0.2131399591955208
2.420098726767823e-08,0.2161653350345458
2.460784105989131e-08,0.2183946463642962
2.496364551365062e-08,0.2202182862352273
2.529430444347939e-08,0.2218239244540739
2.563026040749284e-08,0.2233858350640093
2.601416396009315e-08,0.2251085070125339
2.659834794036593e-08,0.2276501938285112
2.711987448111603e-08,0.2298640908836013
2.752652279493293e-08,0.2315621045955833
2.791354218062661e-08,0.2331564424323008
2.829283614573506e-08,0.234696331704698
2.863936247288392e-08,0.2360808276881771
2.891886210061402e-08,0.2371800915242605
2.914259151258969e-08,0.2380477356382244
2.934375049511657e-08,0.2388178530985189
2.955397420500814e-08,0.2396120142646513
2.984177409423738e-08,0.2406808579302243
3.015127689977208e-08,0.2418060782992739
3.0386577265343e-08,0.2426445496249906
3.061470720085644e-08,0.2434433624067666
3.085935650870305e-08,0.2442844933876156
3.113744888645319e-08,0.2452209608465447
3.147784915557411e-08,0.2463385594692222
3.191985138813528e-08,0.2477421782969576
3.253889987280002e-08,0.2496170055482744
3.350904582198512e-08,0.2523414785201508
3.522673416938975e-08,0.2565409056168003
3.769683562918322e-08,0.2612919463754981
4.036822668071487e-08,0.2650068633245722
4.297415910348231e-08,0.2676119371026059
4.549552511846698e-08,0.2695502226984086
4.80777221185229e-08,0.2712188534637506
5.137307999067986e-08,0.2731363279285777
5.283517594172319e-08,0.2739387409635226
5.423566302683005e-08,0.2746928615823966
5.568646637752397e-08,0.2754653834725009
5.722557428900552e-08,0.2762786367344282
5.925591885204261e-08,0.277344411045342
6.242806575499363e-08,0.2789970993429803
6.46893509572381e-08,0.2801676798960999
6.674521221660781e-08,0.2812281575074222
6.924387770356534e-08,0.2825154370356766
7.238337463191578e-08,0.2841388247770786
7.609374770601129e-08,0.2860874663076003
8.052139658163602e-08,0.2885095922569581
8.535190146095891e-08,0.2913799156453583
9.053093948711754e-08,0.2949113598240125
9.609281842305841e-08,0.2995451667770175
1e-07,0.3035221990253935
1.000149427531723e-07,0.3035303535667
1.000264034512537e-07,0.3035365505059948
1.000493248474164e-07,0.3035488776606084
1.000752635053201e-07,0.3035627844783964
1.001179761151267e-07,0.3035856601176274
1.002034013347399e-07,0.3036313741371754
1.003715774144603e-07,0.3037212158212836
1.007079295739011e-07,0.3039001500652954
1.011252591121562e-07,0.3041202454563613
1.014561318318478e-07,0.304292382813457
1.017128732223794e-07,0.3044237726139994
1.019269555141955e-07,0.3045313850846057
1.021178398273886e-07,0.304625540216912
1.023074174953642e-07,0.3047171695640665
1.025251371598516e-07,0.3048199258525148
1.027740153837832e-07,0.3049339647834089
1.030243273367615e-07,0.3050445125272362
1.032405836596345e-07,0.3051356564529489
1.034275674368065e-07,0.3052094892394705
1.035715137009275e-07,0.3052612913449154
1.03683690227424e-07,0.3052975575088235
1.037509271456193e-07,0.3053174623266081
1.038204804448871e-07,0.305336694294392
1.038770336510334e-07,0.3053514344158769
1.03930302083153e-07,0.3053647347602076
1.039875139748962e-07,0.3053785678847663
1.040470320662025e-07,0.3053926041523088
1.04099814933781e-07,0.305404781552025
1.041548260647255e-07,0.3054171358176298
1.042149177464494e-07,0.3054300406106917
1.042808981399583e-07,0.3054435426773329
1.043571041607861e-07,0.3054627104892674
1.044036222886246e-07,0.3054809097135869
1.044405030904401e-07,0.305502552001448
1.044864938411447e-07,0.3055430508269052
1.045190860937202e-07,0.3055824887660416
1.045448008934429e-07,0.3056205202886015
1.045677285848372e-07,0.305659790929385
1.045886621268061e-07,0.3057000857782519
1.046091510190784e-07,0.3057435467306692
1.046304133119592e-07,0.3057926757029726
1.04653865964902e-07,0.3058513072422163
1.046828752583989e-07,0.3059296433488467
1.047085206256636e-07,0.3060036777685416
1.047380074088398e-07,0.3060935956208648
1.04763626908395e-07,0.3061753786970742
1.047859952567535e-07,0.3062492236603483
1.048053315962591e-07,0.3063145761834234
1.048209714608741e-07,0.3063681102284367
1.048338171130746e-07,0.3064122406020796
1.048462460082399e-07,0.3064548949377837
1.048624863553543e-07,0.3065104654155549
1.048856636428532e-07,0.306589589216118
1.049026670150606e-07,0.306647675983622
1.049187796678524e-07,0.3067028872488771
1.049370484231487e-07,0.3067658006005299
1.049572652307987e-07,0.3068358828196005
1.049804612367996e-07,0.3069169057826603
1.050080049448012e-07,0.3070139100371262
1.050420099307723e-07,0.3071346914822454
1.050865133195242e-07,0.307294085795641
1.051499150080936e-07,0.3075228221269278
1.052321618866773e-07,0.3078205641167033
1.053352593107951e-07,0.3081919914606367
1.054736420596853e-07,0.308680426868211
1.05685907279348e-07,0.3093878486276003
1.059566840107873e-07,0.3101803634760649
1.062663379767217e-07,0.3108858766171562
1.066285664924412e-07,0.3113770668447836
1.070676852823286e-07,0.3114173072275701
1.076129007368745e-07,0.3105602860039576
1.083064370494238e-07,0.3080443764353217
1.090533484751813e-07,0.3037274491736425
1.095266742375907e-07,0.3002317150734505
1.1e-07,0.2962459355665517
1.100525378241516e-07,0.2957772411547837
1.100999375415608e-07,0.2953579020211229
1.101597891868088e-07,0.2948347589702356
1.102690823954453e-07,0.2938982556268203
1.104013852498252e-07,0.2927954861807168
1.105283489820193e-07,0.2917671003724688
1.106688566683196e-07,0.2906608141614443
1.108276752750185e-07,0.2894478598584351
1.110098506492021e-07,0.2881021328120897
1.112218144591067e-07,0.2865932377656205
1.114684115193649e-07,0.2849088184050655
1.117550172753097e-07,0.2830390451872011
1.120879488503282e-07,0.2809749005224849
1.1247468751602e-07,0.2787081509578697
1.129242055331365e-07,0.276230961048291
1.134471068854153e-07,0.2735367491144173
1.140558204764327e-07,0.2706205750169947
1.147648671017361e-07,0.2674789505031497
1.155911941993317e-07,0.2641092005238706
1.16554591257133e-07,0.2605085440758684
1.176781844197717e-07,0.2566733245041706
1.189890292155626e-07,0.2525989585209382
1.205188035825265e-07,0.2482814063878889
1.223046244544179e-07,0.2437207568067101
1.243895334529631e-07,0.2389280782571299
1.268239953502782e-07,0.2339325700614914
1.296710385301894e-07,0.2287835511501896
1.329992090159561e-07,0.2235733602816767
1.368898508760588e-07,0.2184250593730623
1.414381199593703e-07,0.2134867552978078
1.467079589191431e-07,0.2089521155550877
1.526984513780782e-07,0.2050137930916852
1.596228177454349e-07,0.2016683298015919
1.673183879588515e-07,0.1990299971775712
1.75809129425281e-07,0.1969951523121704
1.852051625471105e-07,0.195388216076133
1.957351174966511e-07,0.1939885400778532
2.045655005961988e-07,0.1929323841765417
2.110541698186689e-07,0.1921444657128782
2.200961596698629e-07,0.1909277812202794
2.251078742576004e-07,0.1901720997167559
2.300878811090292e-07,0.1893487131736814
2.328952371924905e-07,0.1888500597032062
2.355973409922891e-07,0.1883453050521909
2.380234294842302e-07,0.1878709040475521
2.402961387557984e-07,0.1874077609310204
2.425302475198182e-07,0.1869338957297032
2.447884325988961e-07,0.1864349988429266
2.465487007118501e-07,0.1860314622517064
2.481404979413013e-07,0.185654961806749
2.498154667424028e-07,0.185246379479772
2.516895903598631e-07,0.1847734768845069
2.540177901729968e-07,0.184161745843128
2.566828213280332e-07,0.1834268685353219
2.592726491860046e-07,0.1826755942218697
2.61509283183276e-07,0.1819961191200734
2.637837449498083e-07,0.1812749305251593
2.66301290135598e-07,0.1804399096036104
2.691532634681996e-07,0.1794456836101197
2.724413558080188e-07,0.1782333014093574
2.763639295744724e-07,0.1766900340140135
2.81234504353623e-07,0.1746183243034488
2.876875441065932e-07,0.1715867921982348
2.962075864273329e-07,0.1670275126081559
3.04555701367064e-07,0.1618700499410754
3.137892992339115e-07,0.1552540421661744
3.21746736138046e-07,0.1486869823176391
3.301686479423607e-07,0.1407524088838182
3.39192122958331e-07,0.1310053116581178
3.526608504602704e-07,0.1138314331966312
3.621997562915251e-07,0.0997607802611825
3.71320610221061e-07,0.08502529332749291
3.797933488526005e-07,0.07072081867175949
3.871429597192457e-07,0.05850450606083633
3.931555124718152e-07,0.04913060578203114
3.988161578079496e-07,0.04112372341800449
4.050114158541581e-07,0.03345280592118763
4.114090756525691e-07,0.02675927599641828
4.1913967027278e-07,0.02022045252226215
4.270906562033226e-07,0.01502799012432931
4.345971554821588e-07,0.01130616501511341
4.42344715093664e-07,0.008418379226608945
4.507299835369563e-07,0.006128349956591103
4.601508275625438e-07,0.004315923437337293
4.710762364807247e-07,0.002915381704538188
4.799236080955198e-07,0.002173362888263829
4.901301601901785e-07,0.001601004627111328
4.993434159649642e-07,0.001261470548025886
5.104505083010908e-07,0.0009930929642408535
5.203940002225059e-07,0.0008394418518865581
5.381543682587236e-07,0.0006753014086017957
5.512910733032852e-07,0.0006110081833999876
5.639205186241788e-07,0.0005744785321201312
5.789482216564647e-07,0.0005475901479270095
5.961535291342693e-07,0.0005281644590764499
6.162837656068537e-07,0.0005129919335037121
6.410444603177075e-07,0.0004994499907369884
6.727769495964379e-07,0.0004856180623068432
7.158231387543316e-07,0.0004694181288392172
7.799269552089201e-07,0.0004476622537747724
8.741218792488504e-07,0.000418740032918088
9.741218792488504e-07,0.0003911891145803456
1.074121879248851e-06,0.0003664305040739064
1.174121879248851e-06,0.0003441072730260208
1.274121879248851e-06,0.0003239075394178454
1.374121879248851e-06,0.0003055597204318207
1.474121879248851e-06,0.0002888320328196326
1.574121879248851e-06,0.0002735284088250101
1.674121879248851e-06,0.000259482738769775
1.774121879248851e-06,0.0002465534570616952
1.874121879248851e-06,0.0002346191324159141
1.974121879248851e-06,0.000223575000838753
2.074121879248851e-06,0.0002133302178143315
2.174121879248851e-06,0.000203805644520583
2.274121879248851e-06,0.0001949320423008652
2.374121879248851e-06,0.000186648588511625
2.474121879248851e-06,0.0001789016493827127
2.574121879248851e-06,0.0001716437599885944
2.67412187924885e-06,0.0001648327719735282
2.77412187924885e-06,0.0001584311378418721
2.87412187924885e-06,0.0001524053070502562
2.97412187924885e-06,0.0001467252141320144
3.07412187924885e-06,0.00014136384296835
3.17412187924885e-06,0.0001362968543690413
3.27412187924885e-06,0.0001315022665365052
3.37412187924885e-06,0.0001269601798935461
3.47412187924885e-06,0.0001226525392895997
3.574121879248849e-06,0.0001185629278186555
3.674121879248849e-06,0.00011467638747771
3.774121879248849e-06,0.0001109792626978783
3.874121879248849e-06,0.0001074590634319217
3.974121879248849e-06,0.0001041043450196796
4.074121879248849e-06,0.0001009046024923556
4.174121879248849e-06,9.785017734465633e-05
4.274121879248849e-06,9.493217509891987e-05
4.374121879248849e-06,9.214239223914031e-05
4.474121879248848e-06,8.947325130334402e-05
4.574121879248848e-06,8.691774309799561e-05
4.674121879248848e-06,8.446937514054273e-05
4.774121879248848e-06,8.212212556906057e-05
4.874121879248848e-06,7.987040185751735e-05
4.974121879248848e-06,7.770900376313036e-05
5.032060939624424e-06,7.649627706039791e-05
5.09e-06,7.531135650221834e-05
5.090387253114528e-06,3.894988079867392e-05
5.090686780369013e-06,1.280513278199e-05
5.091285834877984e-06,-3.313633868329184e-05
5.091625167937355e-06,-5.554403831654314e-05
5.09208084948825e-06,-8.143158943897749e-05
5.092312405805087e-06,-9.247034867094394e-05
5.092544231454323e-06,-0.000101879277499468
5.092753838542311e-06,-0.0001088408093455742
5.092947428544165e-06,-0.0001139125369131954
5.093164975154779e-06,-0.000118004316575404
5.093493506085935e-06,-0.0001211031321510217
5.093783847771421e-06,-0.0001209247921025218
5.094021007607111e-06,-0.0001187274940517069
5.094263414105795e-06,-0.0001143810687229144
5.094541495590049e-06,-0.0001061137029616839
5.094733894685384e-06,-9.768405044666015e-05
5.094869138169319e-06,-9.017357484687605e-05
5.094958362529638e-06,-8.451011362176255e-05
5.09504932366352e-06,-7.850992617886219e-05
5.095093659441364e-06,-7.565101030733914e-05
5.095136582802944e-06,-7.293383567272407e-05
5.095179565837093e-06,-7.011020592397964e-05
5.09524038300233e-06,-6.573777942438498e-05
5.095302322741738e-06,-6.075141383182927e-05
5.095360802965363e-06,-5.534001171993676e-05
5.095434878915146e-06,-4.680877427928555e-05
5.095461138920359e-06,-4.31319602779032e-05
5.095485582016212e-06,-3.917423118852281e-05
5.095500190761733e-06,-3.634323929574689e-05
5.095518340632756e-06,-3.171272106822909e-05
5.095532111556998e-06,-2.718808962692955e-05
5.095547273466755e-06,-2.137625244376528e-05
5.095566000057613e-06,-1.341592526269881e-05
5.095581321139488e-06,-6.476851978942797e-06
5.095597905360817e-06,1.346159511106438e-06
5.095618594689767e-06,1.150561047872959e-05
5.095646402253627e-06,2.585622787938852e-05
5.095687242763919e-06,4.836574392949486e-05
5.095744578627899e-06,8.242184493146591e-05
5.09581777704935e-06,0.0001276339979085809
5.095911827177649e-06,0.0001786911659693364
5.096043696127907e-06,0.0002200306607992622
5.096147190436051e-06,0.0002394362114730636
5.096220718105303e-06,0.0002514801806562402
5.096307988777525e-06,0.000264973428272894
5.09646772767011e-06,0.000287203932933614
5.09655407201235e-06,0.000296974007859741
5.096637550244659e-06,0.0003040111549728237
5.096720814819743e-06,0.0003085284504320456
5.096857362979214e-06,0.0003120136127898619
5.096953926509636e-06,0.0003125913650354603
5.097040680826196e-06,0.0003122937043656616
5.097143337913459e-06,0.0003112478421158303
5.097275420784217e-06,0.0003090297079648576
5.097453779069822e-06,0.000304811687986069
5.0976644427925e-06,0.0002984385511023913
5.097902429365058e-06,0.0002898659129002847
5.098181958494669e-06,0.0002785412626992463
5.098463509380625e-06,0.0002667132200291655
5.098680657404988e-06,0.0002580189310117938
5.098877090075276e-06,0.0002508378255255178
5.099114083425128e-06,0.0002430186622354588
5.099390817802915e-06,0.0002346110005967635
5.099598298929613e-06,0.000228580971662988
5.09981117650003e-06,0.0002224835508944338
5.1e-06,0.0002171015790075515
5.100043796760223e-06,0.0002183364010902566
5.100088262053364e-06,0.0002193964916248669
5.100136976050239e-06,0.0002203992930779504
5.10023440404399e-06,0.0002220819013042123
5.100359953749574e-06,0.0002238251032405581
5.100493788309148e-06,0.0002253268627044523
5.100652362744827e-06,0.0002267920477780333
5.10084326263529e-06,0.0002282555871513533
5.101076552122106e-06,0.0002297456377538332
5.10136466102322e-06,0.000231280335430878
5.101720160091675e-06,0.0002328588095546416
5.102157944443165e-06,0.0002344776858111635
5.102696155087379e-06,0.0002361333799554972
5.103357211797167e-06,0.0002378226011010246
5.1041689795594e-06,0.0002395418354260516
5.105165882226162e-06,0.0002412858629986281
5.10639026902095e-06,0.0002430462629847077
5.107894123718355e-06,0.0002448097465726649
5.109741201875232e-06,0.0002465563601993576
5.112009694340767e-06,0.0002482582947835109
5.11479551115228e-06,0.0002498814013986684
5.118216315650803e-06,0.0002513930311784942
5.12241648033348e-06,0.0002527786485139438
5.127573237987456e-06,0.0002540621878911334
5.133904386907011e-06,0.0002553143934197546
5.141678130002043e-06,0.0002566348413007078
5.151225961744373e-06,0.0002581170650096059
5.162960099985394e-06,0.0002598279369201383
5.177397769178648e-06,0.0002618165705676437
5.188698884589324e-06,0.0002632993178398986
5.2e-06,0.0002647290557028191
5.200018812183727e-06,0.0002653478942679518
5.200032347672719e-06,0.000265765854380092
5.200059418650705e-06,0.0002665890102606355
5.200113560606675e-06,0.0002682260985694755
5.200221844518616e-06,0.0002714878605503264
5.200438412342498e-06,0.0002779503072570734
5.200871547990262e-06,0.0002904842216655655
5.201464052444755e-06,0.0003056315462278045
5.201901747603985e-06,0.0003136368721644079
5.202237251218605e-06,0.0003169029198595927
5.202573372459006e-06,0.0003165651508753546
5.202931133097721e-06,0.0003089153913733079
5.203133942596376e-06,0.0002983567395227677
5.203330564763212e-06,0.0002793864439206741
5.203489723666274e-06,0.0002528146638251751
5.203605058586958e-06,0.0002237531396360697
5.203702207712159e-06,0.0001910330046400657
5.20380106283647e-06,0.0001488413452050502
5.203898186313302e-06,9.710011973587557e-05
5.20398805847553e-06,3.745811806334907e-05
5.204083533420847e-06,-4.588905870254124e-05
5.2041821134436e-06,-0.0001745479607287825
5.204274026323537e-06,-0.0003666639083824065
5.204404123528321e-06,-0.000904898339571344
5.204493062559073e-06,-0.001539599924909702
5.204583882266282e-06,-0.002449724131397171
5.204655022983774e-06,-0.003337469514753797
5.204753474208712e-06,-0.004782026579294942
5.204838082253825e-06,-0.006198271550181583
5.204914727701339e-06,-0.007604839765213357
5.205004550216248e-06,-0.009387114510741711
5.205127100724477e-06,-0.01203029491155537
5.205284772043295e-06,-0.01576234757713357
5.205469141374462e-06,-0.02057208072188427
5.205682915134069e-06,-0.0267294200514453
5.205937834965304e-06,-0.03487907505316214
5.206244805168224e-06,-0.04587924934425202
5.206581074235814e-06,-0.05948355826750807
5.20689406738867e-06,-0.07369786809142692
5.207204300730294e-06,-0.08938251299029307
5.207596337281149e-06,-0.1117378871823361
5.207739367758841e-06,-0.1206421016436368
5.207878784951452e-06,-0.1297448013430139
5.208025504778855e-06,-0.1398130533700052
5.208168996503963e-06,-0.1501811961070541
5.208324980342971e-06,-0.1620810444194707
5.208533500496324e-06,-0.1790862184018673
5.208762279663473e-06,-0.1992565179214927
5.208980872342637e-06,-0.2200400511133851
5.20918880419507e-06,-0.2411817576368914
5.209411800957107e-06,-0.265313573701449
5.209659812788172e-06,-0.2938322046773628
5.209829906394086e-06,-0.3143228309895049
5.21e-06,-0.3354218986335556
5.210062997147109e-06,-0.343243018335769
5.210119005259061e-06,-0.3501351972052861
5.210179316021212e-06,-0.3574626953232326
5.210299937545513e-06,-0.371761688509911
5.210510867575124e-06,-0.3954199033602927
5.210759885488117e-06,-0.4207851102554113
5.211024766833589e-06,-0.4443655051966653
5.211337552522952e-06,-0.4674821865805699
5.211835714804992e-06,-0.4943552270343895
5.212186799385685e-06,-0.5068968265082008
5.212468643568899e-06,-0.5138426965108639
5.212742843347454e-06,-0.5185169302966
5.213013973649333e-06,-0.5215866223590369
5.213299876828227e-06,-0.523573115494083
5.213612952985314e-06,-0.5246829983454446
5.213963500986186e-06,-0.5250126793791443
5.214367164506138e-06,-0.5246218719686819
5.214851204012763e-06,-0.5235248897799033
5.215465643816729e-06,-0.5216674551990015
5.21607913550832e-06,-0.5196333994695516
5.21670564444851e-06,-0.5175756518993858
5.217400248560386e-06,-0.5154348550839152
5.218240836188421e-06,-0.5130967952879122
5.219101197319766e-06,-0.5109867644987699
5.219994580055188e-06,-0.5090688412840944
5.220929571770428e-06,-0.5073188373405931
5.221912705568327e-06,-0.5057188106727536
5.222964503804817e-06,-0.5042349851063346
5.224108618300592e-06,-0.5028428388660668
5.225379887162028e-06,-0.5015186180696249
5.226840695608987e-06,-0.5002310026704241
5.228632292863819e-06,-0.4989213109516861
5.230723048266788e-06,-0.4976832829586829
5.23304803801089e-06,-0.4965850660192804
5.235350534756931e-06,-0.4957158108538365
5.237545378981582e-06,-0.4950392845184529
5.239807164266963e-06,-0.4944571906003283
5.242248968450695e-06,-0.4939244758208887
5.24500390654834e-06,-0.4934078423098201
5.248210321937309e-06,-0.49288163607882
5.251949179277242e-06,-0.4923287208497789
5.25625099498189e-06,-0.4917298015545125
5.261252357853097e-06,-0.4910338977236868
5.267483431245063e-06,-0.4900858471726852
5.275247561863576e-06,-0.4886640030326854
5.284006677138909e-06,-0.4865463329140657
5.290638726854506e-06,-0.4844378980028575
5.296682670306348e-06,-0.4820084417100939
5.302842322712354e-06,-0.4788897642958159
5.309315927530869e-06,-0.4747137380297591
5.315911294993071e-06,-0.4692185615087889
5.321823817554814e-06,-0.4628865557056608
5.327028904044959e-06,-0.4558913423144318
5.331774240919727e-06,-0.448119332294194
5.33646130681527e-06,-0.4390225950823822
5.341912908636877e-06,-0.4267129522860909
5.348943234007776e-06,-0.4084737910572994
5.354568643737102e-06,-0.3923157588712765
5.359472147663159e-06,-0.3773494551880967
5.364570140503674e-06,-0.3611343159424411
5.370040406727515e-06,-0.3431858209715041
5.376183008185548e-06,-0.3225465138543529
5.383275423432882e-06,-0.2982802197871484
5.391597876846135e-06,-0.2694254274113402
5.401548637573933e-06,-0.234616208155789
5.413710659639903e-06,-0.1918604835967062
5.422262530547906e-06,-0.1617456153197731
5.431216618041359e-06,-0.1302380897068743
5.4357815633289e-06,-0.1141977958327774
5.440292426735824e-06,-0.09837321737092947
5.442696017865015e-06,-0.08995333420320721
5.44505934668868e-06,-0.08168375335531777
5.446997123626674e-06,-0.07490888491896673
5.448403452428907e-06,-0.06999206798672913
5.449526795586457e-06,-0.06606170413120611
5.450647426041983e-06,-0.0621374305875145
5.451382512631832e-06,-0.05956264011004822
5.452158900236704e-06,-0.05684532025836235
5.452894224171465e-06,-0.05427629209529004
5.453644239641032e-06,-0.05166284789826687
5.454518076298187e-06,-0.04862923602793504
5.455716126370947e-06,-0.04449365600368473
5.456855342655813e-06,-0.04058969561797864
5.457982322890536e-06,-0.03675767888399895
5.459062723406551e-06,-0.03311426844983504
5.460174145490337e-06,-0.02939947136297349
5.461400606231709e-06,-0.02534240964067463
5.462847276220592e-06,-0.02061889274771757
5.464714476341514e-06,-0.0146315997211787
5.467462990198782e-06,-0.006071278184114565
5.470587798052932e-06,0.003243723137634952
5.474034703383057e-06,0.01291526292587237
5.4769539934942e-06,0.0205215173191252
5.479286091308516e-06,0.02614321670653028
5.48100602951884e-06,0.02999345270983114
5.482656330165851e-06,0.0334222562487501
5.484223236633155e-06,0.03641601588087632
5.486191571626968e-06,0.0397917100312929
5.488516744606923e-06,0.04321389217450287
5.490618917315728e-06,0.04578985479979466
5.492769211737366e-06,0.04794300759747695
5.495091244249869e-06,0.04976731686814356
5.49766318640851e-06,0.05124755624322604
5.501041833362173e-06,0.05245017087980439
5.504592609667426e-06,0.0529361794522416
5.508119315704227e-06,0.05274379223920159
5.512310380675428e-06,0.05177821437643548
5.517839333053648e-06,0.04950012151023716
5.525068248431518e-06,0.0451774595054373
5.532405881269093e-06,0.03962149713449885
5.539911631744332e-06,0.03310006212091273
5.548151427768342e-06,0.02537357008239365
5.557820989419304e-06,0.0160676202773056
5.563484214774561e-06,0.01066210960183396
5.569739600155801e-06,0.004895318029094222
5.575665607260551e-06,-0.0002492902092980197
5.58192670547807e-06,-0.005227606431382216
5.588502489246653e-06,-0.009830051328908501
5.595733610078169e-06,-0.01402168795368486
5.607561898797814e-06,-0.01865118741065144
5.616010293176698e-06,-0.02019822637789535
5.624966728840302e-06,-0.02027302897893056
5.632513589348021e-06,-0.01919181148570298
5.639211543539769e-06,-0.01748195239277796
5.645357363843199e-06,-0.01541702853712089
5.651244064493237e-06,-0.01311449301359949
5.657052946542491e-06,-0.01064775244344463
5.662971035749446e-06,-0.008052181707046612
5.669186153787358e-06,-0.005355986711660096
5.675966041433878e-06,-0.002576023851919158
5.683785793198856e-06,0.0002804269694726399
5.693755189761524e-06,0.003211657776632908
5.711078437937698e-06,0.006232873308830058
5.724381103029649e-06,0.006890577703011154
5.737189612762713e-06,0.006405592597261235
5.749100716235576e-06,0.005241145135639069
5.759525293142448e-06,0.003870156987818407
5.769409768249577e-06,0.002438964628550409
5.781754199974346e-06,0.00070046404774429
5.792681036050819e-06,-0.0006468330369722392
5.803908751885011e-06,-0.001733143294032591
5.817238232035149e-06,-0.002551576904949298
5.835297346291354e-06,-0.002867521034755144
5.855170489862922e-06,-0.002404552295981308
5.873598266977788e-06,-0.001541818486945692
5.89033181575428e-06,-0.0006709620965550529
5.907029693969362e-06,6.945431595339828e-05
5.9253928275969e-06,0.0005899321402070663
5.949012588376357e-06,0.0007721984187752432
5.980501738054963e-06,0.0004462710879522738
6.010239673671035e-06,-6.642590034198012e-05
6.038698950874079e-06,-0.0004488942564543375
6.071843053997885e-06,-0.0005977324454935473
6.125937972240456e-06,-0.0004086576563485178
6.180518031604213e-06,-0.0001596651093674101
6.236370324005762e-06,-9.464430691571074e-05
6.327246137395221e-06,-0.0001971696163658091
6.427246137395221e-06,-0.0002581415705729053
6.527246137395221e-06,-0.0002373611624045194
6.627246137395221e-06,-0.0002157115005467253
6.727246137395221e-06,-0.000216457608005147
6.827246137395221e-06,-0.0002223006518728732
6.927246137395221e-06,-0.0002233430047894448
7.027246137395221e-06,-0.0002220320262815307
7.127246137395221e-06,-0.00022149620804222
7.22724613739522e-06,-0.0002217454770916121
7.32724613739522e-06,-0.0002219413387576826
7.42724613739522e-06,-0.0002219034524893476
7.52724613739522e-06,-0.0002218364184024164
7.62724613739522e-06,-0.0002218265630013138
7.727246137395221e-06,-0.0002218377871215183
7.827246137395222e-06,-0.0002218395075923629
7.927246137395222e-06,-0.000221834593964392
8.027246137395223e-06,-0.0002218314932067415
8.127246137395224e-06,-0.0002218310210490176
8.227246137395224e-06,-0.000221830963119199
8.327246137395225e-06,-0.0002218305292633064
8.427246137395226e-06,-0.0002218300635418356
8.527246137395227e-06,-0.0002218297959571896
8.627246137395227e-06,-0.0002218296494249343
8.727246137395228e-06,-0.0002218295238704993
8.827246137395229e-06,-0.0002218294032799587
8.92724613739523e-06,-0.000221829300525164
9.02724613739523e-06,-0.0002218292157243415
9.127246137395231e-06,-0.0002218291408615155
9.227246137395232e-06,-0.0002218290710848988
9.327246137395233e-06,-0.0002218290053098981
9.427246137395233e-06,-0.0002218289430883364
9.527246137395234e-06,-0.0002218288835183557
9.627246137395235e-06,-0.000221828825783194
9.727246137395236e-06,-0.0002218287693677389
9.827246137395236e-06,-0.0002218287139768761
9.927246137395237e-06,-0.0002218286593951176
1e-05,-0.0002218286200805159
